entity_cd,entity_name,year,subgroup_name,cohort,grad_rate
342700011351,Rockaway Collegiate High School,2022,Multiracial,Combined,s
342700011351,Rockaway Collegiate High School,2022,English Language Learner,Combined,s
342700011351,Rockaway Collegiate High School,2022,American Indian or Alaska Native,Combined,s
342700011351,Rockaway Collegiate High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342700011400,August Martin High School,2022,White,Combined,s
342700011400,August Martin High School,2022,Multiracial,Combined,s
342700011400,August Martin High School,2022,English Language Learner,Combined,s
342700011400,August Martin High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342700011400,August Martin High School,2022,American Indian or Alaska Native,Combined,s
342700011475,Richmond Hill High School,2022,Multiracial,Combined,s
342700011480,John Adams High School,2022,Multiracial,Combined,s
342700011480,John Adams High School,2022,American Indian or Alaska Native,Combined,s
342700011650,"Hs For Con, Trades, Engineer And Arc",2022,English Language Learner,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,White,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,Hispanic or Latino,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,Multiracial,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,Students with Disabilities,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,English Language Learner,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342700861052,New Visions Charter Hs-Humanities Iv,2022,American Indian or Alaska Native,Combined,s
342700861054,New Visions Chtr Hs-Adv Ma/Sci Iv,2022,White,Combined,s
342700861054,New Visions Chtr Hs-Adv Ma/Sci Iv,2022,Multiracial,Combined,s
342700861054,New Visions Chtr Hs-Adv Ma/Sci Iv,2022,English Language Learner,Combined,s
342700861054,New Visions Chtr Hs-Adv Ma/Sci Iv,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342700861054,New Visions Chtr Hs-Adv Ma/Sci Iv,2022,American Indian or Alaska Native,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,Hispanic or Latino,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,White,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,Multiracial,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,English Language Learner,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,Students with Disabilities,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,American Indian or Alaska Native,Combined,s
342700861147,New Dawn Charter Hs Ii,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342800011167,Metropolitan Expeditionary Lrning,2022,English Language Learner,Combined,s
342800011167,Metropolitan Expeditionary Lrning,2022,Multiracial,Combined,s
342800011167,Metropolitan Expeditionary Lrning,2022,American Indian or Alaska Native,Combined,s
342800011284,York Early College Academy,2022,White,Combined,s
342800011284,York Early College Academy,2022,Multiracial,Combined,s
342800011284,York Early College Academy,2022,English Language Learner,Combined,s
342800011284,York Early College Academy,2022,Hispanic or Latino,Combined,s
342800011284,York Early College Academy,2022,Students with Disabilities,Combined,s
342800011284,York Early College Academy,2022,American Indian or Alaska Native,Combined,s
342800011310,Queens Collegiate,2022,Multiracial,Combined,s
342800011310,Queens Collegiate,2022,White,Combined,s
342800011310,Queens Collegiate,2022,American Indian or Alaska Native,Combined,s
342800011310,Queens Collegiate,2022,Students with Disabilities,Combined,s
342800011325,Hillside Arts & Letters Academy,2022,White,Combined,s
342800011325,Hillside Arts & Letters Academy,2022,Multiracial,Combined,s
342800011325,Hillside Arts & Letters Academy,2022,American Indian or Alaska Native,Combined,s
342800011328,High School For Community Leadership,2022,White,Combined,s
342800011328,High School For Community Leadership,2022,Multiracial,Combined,s
342800011328,High School For Community Leadership,2022,American Indian or Alaska Native,Combined,s
342800011338,Queens Satellite Hs-Opportunity,2022,White,Combined,s
342800011338,Queens Satellite Hs-Opportunity,2022,Multiracial,Combined,s
342800011338,Queens Satellite Hs-Opportunity,2022,English Language Learner,Combined,s
342800011338,Queens Satellite Hs-Opportunity,2022,Students with Disabilities,Combined,s
342800011338,Queens Satellite Hs-Opportunity,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342800011338,Queens Satellite Hs-Opportunity,2022,American Indian or Alaska Native,Combined,s
342800011350,Jamaica Gateway To The Sciences,2022,White,Combined,s
342800011350,Jamaica Gateway To The Sciences,2022,Multiracial,Combined,s
342800011350,Jamaica Gateway To The Sciences,2022,Students with Disabilities,Combined,s
342800011350,Jamaica Gateway To The Sciences,2022,American Indian or Alaska Native,Combined,s
342800011440,Forest Hills High School,2022,American Indian or Alaska Native,Combined,s
342800011505,Hillcrest High School,2022,Multiracial,Combined,s
342800011620,Thomas A Edison Career-Tech Hs,2022,Multiracial,Combined,s
342800011620,Thomas A Edison Career-Tech Hs,2022,English Language Learner,Combined,s
342800011680,Queens Gateway To Health Sci Sec,2022,White,Combined,s
342800011680,Queens Gateway To Health Sci Sec,2022,Hispanic or Latino,Combined,s
342800011680,Queens Gateway To Health Sci Sec,2022,Multiracial,Combined,s
342800011680,Queens Gateway To Health Sci Sec,2022,Students with Disabilities,Combined,s
342800011680,Queens Gateway To Health Sci Sec,2022,English Language Learner,Combined,s
342800011680,Queens Gateway To Health Sci Sec,2022,American Indian or Alaska Native,Combined,s
342800011686,Queens Metropolitan High School,2022,Multiracial,Combined,s
342800011686,Queens Metropolitan High School,2022,English Language Learner,Combined,s
342800011686,Queens Metropolitan High School,2022,Black or African American,Combined,s
342800011686,Queens Metropolitan High School,2022,American Indian or Alaska Native,Combined,s
342800011687,Queens High School Sci At York Coll,2022,Hispanic or Latino,Combined,s
342800011687,Queens High School Sci At York Coll,2022,White,Combined,s
342800011687,Queens High School Sci At York Coll,2022,Multiracial,Combined,s
342800011687,Queens High School Sci At York Coll,2022,English Language Learner,Combined,s
342800011687,Queens High School Sci At York Coll,2022,Students with Disabilities,Combined,s
342800011687,Queens High School Sci At York Coll,2022,Black or African American,Combined,s
342800011687,Queens High School Sci At York Coll,2022,American Indian or Alaska Native,Combined,s
342800011690,Hs-Law Enforcement & Pub Safety,2022,White,Combined,s
342800011690,Hs-Law Enforcement & Pub Safety,2022,Multiracial,Combined,s
342800011690,Hs-Law Enforcement & Pub Safety,2022,English Language Learner,Combined,s
342800011690,Hs-Law Enforcement & Pub Safety,2022,American Indian or Alaska Native,Combined,s
342800011690,Hs-Law Enforcement & Pub Safety,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342800011896,Young Women'S Lrdshp School,2022,White,Combined,s
342800011896,Young Women'S Lrdshp School,2022,Hispanic or Latino,Combined,s
342800011896,Young Women'S Lrdshp School,2022,Multiracial,Combined,s
342800011896,Young Women'S Lrdshp School,2022,English Language Learner,Combined,s
342800011896,Young Women'S Lrdshp School,2022,Students with Disabilities,Combined,s
342800011896,Young Women'S Lrdshp School,2022,American Indian or Alaska Native,Combined,s
342900010134,Ps 134 Hollis,2022,White,Combined,s
342900010134,Ps 134 Hollis,2022,Hispanic or Latino,Combined,s
342900010134,Ps 134 Hollis,2022,Multiracial,Combined,s
342900010134,Ps 134 Hollis,2022,Economically Disadvantaged,Combined,s
342900010134,Ps 134 Hollis,2022,English Language Learner,Combined,s
342900010134,Ps 134 Hollis,2022,Black or African American,Combined,s
342900010134,Ps 134 Hollis,2022,Students with Disabilities,Combined,s
342900010134,Ps 134 Hollis,2022,American Indian or Alaska Native,Combined,s
342900010134,Ps 134 Hollis,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900010355,Collaborative Arts Middle School,2022,White,Combined,s
342900010355,Collaborative Arts Middle School,2022,Hispanic or Latino,Combined,s
342900010355,Collaborative Arts Middle School,2022,Multiracial,Combined,s
342900010355,Collaborative Arts Middle School,2022,English Language Learner,Combined,s
342900010355,Collaborative Arts Middle School,2022,Economically Disadvantaged,Combined,s
342900010355,Collaborative Arts Middle School,2022,Black or African American,Combined,s
342900010355,Collaborative Arts Middle School,2022,Students with Disabilities,Combined,s
342900010355,Collaborative Arts Middle School,2022,American Indian or Alaska Native,Combined,s
342900010355,Collaborative Arts Middle School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011243,Institute For Health Profesions,2022,White,Combined,s
342900011243,Institute For Health Profesions,2022,Hispanic or Latino,Combined,s
342900011243,Institute For Health Profesions,2022,Multiracial,Combined,s
342900011243,Institute For Health Profesions,2022,English Language Learner,Combined,s
342900011243,Institute For Health Profesions,2022,Students with Disabilities,Combined,s
342900011243,Institute For Health Profesions,2022,American Indian or Alaska Native,Combined,s
342900011243,Institute For Health Profesions,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011248,Queens Preparatory Academy,2022,White,Combined,s
342900011248,Queens Preparatory Academy,2022,Hispanic or Latino,Combined,s
342900011248,Queens Preparatory Academy,2022,Multiracial,Combined,s
342900011248,Queens Preparatory Academy,2022,English Language Learner,Combined,s
342900011248,Queens Preparatory Academy,2022,Students with Disabilities,Combined,s
342900011248,Queens Preparatory Academy,2022,American Indian or Alaska Native,Combined,s
342900011248,Queens Preparatory Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011259,Pathways College Preparatory School,2022,Hispanic or Latino,Combined,s
342900011259,Pathways College Preparatory School,2022,White,Combined,s
342900011259,Pathways College Preparatory School,2022,Multiracial,Combined,s
342900011259,Pathways College Preparatory School,2022,English Language Learner,Combined,s
342900011259,Pathways College Preparatory School,2022,Students with Disabilities,Combined,s
342900011259,Pathways College Preparatory School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011259,Pathways College Preparatory School,2022,American Indian or Alaska Native,Combined,s
342900011265,Excelsior Prep High School,2022,Hispanic or Latino,Combined,s
342900011265,Excelsior Prep High School,2022,White,Combined,s
342900011265,Excelsior Prep High School,2022,Multiracial,Combined,s
342900011265,Excelsior Prep High School,2022,English Language Learner,Combined,s
342900011265,Excelsior Prep High School,2022,American Indian or Alaska Native,Combined,s
342900011265,Excelsior Prep High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011272,George Washington Carver Hs,2022,White,Combined,s
342900011272,George Washington Carver Hs,2022,Multiracial,Combined,s
342900011272,George Washington Carver Hs,2022,English Language Learner,Combined,s
342900011272,George Washington Carver Hs,2022,American Indian or Alaska Native,Combined,s
342900011272,George Washington Carver Hs,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011283,Prep Academy For Writers,2022,White,Combined,s
342900011283,Prep Academy For Writers,2022,Hispanic or Latino,Combined,s
342900011283,Prep Academy For Writers,2022,Multiracial,Combined,s
342900011283,Prep Academy For Writers,2022,English Language Learner,Combined,s
342900011283,Prep Academy For Writers,2022,Students with Disabilities,Combined,s
342900011283,Prep Academy For Writers,2022,American Indian or Alaska Native,Combined,s
342900011283,Prep Academy For Writers,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011313,Benjamin Franklin Hs-Finance-Info,2022,Hispanic or Latino,Combined,s
342900011313,Benjamin Franklin Hs-Finance-Info,2022,White,Combined,s
342900011313,Benjamin Franklin Hs-Finance-Info,2022,Multiracial,Combined,s
342900011313,Benjamin Franklin Hs-Finance-Info,2022,American Indian or Alaska Native,Combined,s
342900011326,Cambria Heights Academy,2022,White,Combined,s
342900011326,Cambria Heights Academy,2022,Hispanic or Latino,Combined,s
342900011326,Cambria Heights Academy,2022,Multiracial,Combined,s
342900011326,Cambria Heights Academy,2022,English Language Learner,Combined,s
342900011326,Cambria Heights Academy,2022,American Indian or Alaska Native,Combined,s
342900011326,Cambria Heights Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,White,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,Hispanic or Latino,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,Multiracial,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,Students with Disabilities,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,English Language Learner,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
342900011327,Eagle Academy For Young Men Iii,2022,American Indian or Alaska Native,Combined,s
