entity_cd,entity_name,year,subgroup_name,grad_rate
332000011505,Franklin D Roosevelt High School,2022,Hispanic or Latino,66.2
332000011505,Franklin D Roosevelt High School,2022,White,86.4
332000011505,Franklin D Roosevelt High School,2022,Economically Disadvantaged,80.0
332000011505,Franklin D Roosevelt High School,2022,Black or African American,84.7
332000011505,Franklin D Roosevelt High School,2022,Students with Disabilities,63.2
332000011505,Franklin D Roosevelt High School,2022,Asian or Native Hawaiian/Other Pacific Islander,81.9
332000011609,Urban Assembly Schl-Leader-Empower,2022,Economically Disadvantaged,95.0
332000011609,Urban Assembly Schl-Leader-Empower,2022,Asian or Native Hawaiian/Other Pacific Islander,95.6
332100011337,International Hs-Lafayette,2022,Hispanic or Latino,59.0
332100011337,International Hs-Lafayette,2022,Economically Disadvantaged,76.7
332100011337,International Hs-Lafayette,2022,English Language Learner,76.7
332100011337,International Hs-Lafayette,2022,Asian or Native Hawaiian/Other Pacific Islander,88.6
332100011344,Rachel Carson Hs For Coastal Studies,2022,White,92.2
332100011344,Rachel Carson Hs For Coastal Studies,2022,Hispanic or Latino,86.5
332100011344,Rachel Carson Hs For Coastal Studies,2022,Economically Disadvantaged,85.5
332100011344,Rachel Carson Hs For Coastal Studies,2022,Black or African American,80.4
332100011344,Rachel Carson Hs For Coastal Studies,2022,Students with Disabilities,62.9
332100011344,Rachel Carson Hs For Coastal Studies,2022,English Language Learner,86.4
332100011344,Rachel Carson Hs For Coastal Studies,2022,Asian or Native Hawaiian/Other Pacific Islander,90.0
332100011348,High School Of Sports Management,2022,Hispanic or Latino,69.9
332100011348,High School Of Sports Management,2022,Economically Disadvantaged,76.7
332100011348,High School Of Sports Management,2022,English Language Learner,60.0
332100011348,High School Of Sports Management,2022,Black or African American,86.7
332100011410,Abraham Lincoln High School,2022,Hispanic or Latino,78.1
332100011410,Abraham Lincoln High School,2022,White,83.0
332100011410,Abraham Lincoln High School,2022,Economically Disadvantaged,86.1
332100011410,Abraham Lincoln High School,2022,English Language Learner,70.7
332100011410,Abraham Lincoln High School,2022,Students with Disabilities,75.3
332100011410,Abraham Lincoln High School,2022,Black or African American,89.5
332100011410,Abraham Lincoln High School,2022,Asian or Native Hawaiian/Other Pacific Islander,87.5
332100011468,Kingsborough Early College School,2022,White,100.0
332100011468,Kingsborough Early College School,2022,Hispanic or Latino,100.0
332100011468,Kingsborough Early College School,2022,Economically Disadvantaged,99.5
332100011468,Kingsborough Early College School,2022,Black or African American,100.0
332100011468,Kingsborough Early College School,2022,Students with Disabilities,100.0
332100011525,Edward R Murrow High School,2022,Economically Disadvantaged,86.4
332100011525,Edward R Murrow High School,2022,Hispanic or Latino,83.3
332100011525,Edward R Murrow High School,2022,White,91.9
332100011525,Edward R Murrow High School,2022,Multiracial,97.6
332100011525,Edward R Murrow High School,2022,English Language Learner,62.4
332100011525,Edward R Murrow High School,2022,Black or African American,87.7
332100011525,Edward R Murrow High School,2022,Students with Disabilities,74.8
332100011525,Edward R Murrow High School,2022,Asian or Native Hawaiian/Other Pacific Islander,89.6
332100011540,John Dewey High School,2022,Economically Disadvantaged,85.8
332100011540,John Dewey High School,2022,Hispanic or Latino,78.5
332100011540,John Dewey High School,2022,White,82.7
332100011540,John Dewey High School,2022,English Language Learner,69.9
332100011540,John Dewey High School,2022,Black or African American,89.9
332100011540,John Dewey High School,2022,Students with Disabilities,60.3
332100011540,John Dewey High School,2022,Asian or Native Hawaiian/Other Pacific Islander,88.1
332100011559,Life Acad Hs For Film And Music,2022,Hispanic or Latino,85.6
332100011559,Life Acad Hs For Film And Music,2022,Economically Disadvantaged,92.8
332100011559,Life Acad Hs For Film And Music,2022,Black or African American,100.0
332100011559,Life Acad Hs For Film And Music,2022,English Language Learner,66.7
332100011572,Leaders High School,2022,Hispanic or Latino,92.6
332100011572,Leaders High School,2022,Economically Disadvantaged,92.4
332100011620,William E Grady Career And Tech,2022,Hispanic or Latino,64.3
332100011620,William E Grady Career And Tech,2022,Economically Disadvantaged,73.8
332100011620,William E Grady Career And Tech,2022,Black or African American,75.2
332100011620,William E Grady Career And Tech,2022,Students with Disabilities,64.6
332100011690,Brooklyn Studio Secondary School,2022,White,92.1
332100011690,Brooklyn Studio Secondary School,2022,Hispanic or Latino,88.7
332100011690,Brooklyn Studio Secondary School,2022,English Language Learner,66.3
332100011690,Brooklyn Studio Secondary School,2022,Economically Disadvantaged,90.0
332100011690,Brooklyn Studio Secondary School,2022,Students with Disabilities,76.5
332100011690,Brooklyn Studio Secondary School,2022,Asian or Native Hawaiian/Other Pacific Islander,88.0
332100011728,Liberation Diploma Plus,2022,Hispanic or Latino,35.7
332100011728,Liberation Diploma Plus,2022,Economically Disadvantaged,39.8
332100011728,Liberation Diploma Plus,2022,Black or African American,47.9
332100011728,Liberation Diploma Plus,2022,Students with Disabilities,39.3
332100860949,Coney Island Prep Public Cs,2022,Hispanic or Latino,88.6
332100860949,Coney Island Prep Public Cs,2022,Economically Disadvantaged,92.5
332100860949,Coney Island Prep Public Cs,2022,Students with Disabilities,91.7
332100860949,Coney Island Prep Public Cs,2022,Black or African American,92.7
332200011405,Midwood High School,2022,White,97.6
332200011405,Midwood High School,2022,Hispanic or Latino,93.1
332200011405,Midwood High School,2022,Multiracial,98.6
332200011405,Midwood High School,2022,English Language Learner,68.4
332200011405,Midwood High School,2022,Economically Disadvantaged,97.0
332200011405,Midwood High School,2022,Black or African American,96.2
332200011405,Midwood High School,2022,Students with Disabilities,91.2
332200011405,Midwood High School,2022,Asian or Native Hawaiian/Other Pacific Islander,98.5
332200011425,James Madison High School,2022,Hispanic or Latino,84.4
332200011425,James Madison High School,2022,White,90.0
332200011425,James Madison High School,2022,Economically Disadvantaged,90.3
332200011425,James Madison High School,2022,English Language Learner,62.4
332200011425,James Madison High School,2022,Black or African American,91.8
332200011425,James Madison High School,2022,Students with Disabilities,81.0
332200011425,James Madison High School,2022,Asian or Native Hawaiian/Other Pacific Islander,94.1
332200011535,Leon M Goldstein High Sch-Sciences,2022,White,97.9
332200011535,Leon M Goldstein High Sch-Sciences,2022,Hispanic or Latino,90.9
332200011535,Leon M Goldstein High Sch-Sciences,2022,Economically Disadvantaged,96.1
332200011535,Leon M Goldstein High Sch-Sciences,2022,Black or African American,94.7
332200011535,Leon M Goldstein High Sch-Sciences,2022,Students with Disabilities,89.4
332200011535,Leon M Goldstein High Sch-Sciences,2022,Asian or Native Hawaiian/Other Pacific Islander,98.9
332200011555,Brooklyn College Academy,2022,Hispanic or Latino,90.7
332200011555,Brooklyn College Academy,2022,Economically Disadvantaged,98.4
332200011555,Brooklyn College Academy,2022,Black or African American,99.4
332200011555,Brooklyn College Academy,2022,Students with Disabilities,85.7
332200011555,Brooklyn College Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,100.0
332200011611,Origins High School,2022,White,88.8
332200011611,Origins High School,2022,Hispanic or Latino,77.4
332200011611,Origins High School,2022,Economically Disadvantaged,91.1
332200011611,Origins High School,2022,English Language Learner,86.8
332200011611,Origins High School,2022,Black or African American,96.0
332200011611,Origins High School,2022,Students with Disabilities,75.0
332200011611,Origins High School,2022,Asian or Native Hawaiian/Other Pacific Islander,95.5
332200011630,Professional Pathways High School,2022,White,51.2
332200011630,Professional Pathways High School,2022,Hispanic or Latino,63.6
332200011630,Professional Pathways High School,2022,Economically Disadvantaged,52.7
332200861006,Urban Dove Team Charter School,2022,Hispanic or Latino,38.7
332200861006,Urban Dove Team Charter School,2022,Economically Disadvantaged,27.6
332200861006,Urban Dove Team Charter School,2022,Students with Disabilities,31.1
332200861006,Urban Dove Team Charter School,2022,Black or African American,26.9
332200861053,New Visions Chtr Hs-Adv Ma/Sci Iii,2022,Economically Disadvantaged,97.3
332200861053,New Visions Chtr Hs-Adv Ma/Sci Iii,2022,Black or African American,96.3
332300010514,Frederick Douglass Academy Vii,2022,Economically Disadvantaged,86.7
332300010514,Frederick Douglass Academy Vii,2022,Black or African American,93.7
332300011493,Brooklyn Collegiate,2022,Economically Disadvantaged,84.2
332300011493,Brooklyn Collegiate,2022,Black or African American,89.6
332300011493,Brooklyn Collegiate,2022,Students with Disabilities,88.6
332300011643,Brooklyn Democracy Academy,2022,Economically Disadvantaged,42.1
332300011643,Brooklyn Democracy Academy,2022,Black or African American,50.2
332300011643,Brooklyn Democracy Academy,2022,Students with Disabilities,71.9
332300011644,Eagle Academy For Young Men Ii,2022,Students with Disabilities,92.1
332300011644,Eagle Academy For Young Men Ii,2022,Economically Disadvantaged,97.3
332300011644,Eagle Academy For Young Men Ii,2022,Black or African American,96.9
332300011647,Metropolitan Diploma Plus Hs,2022,Economically Disadvantaged,29.0
332300011647,Metropolitan Diploma Plus Hs,2022,Students with Disabilities,34.7
332300011647,Metropolitan Diploma Plus Hs,2022,Black or African American,31.0
332300011697,Teachers Preparatory High School,2022,Economically Disadvantaged,73.2
332300011697,Teachers Preparatory High School,2022,Black or African American,76.9
332300011697,Teachers Preparatory High School,2022,Students with Disabilities,64.8
332300860912,Achievement First Brownsville Cs,2022,Economically Disadvantaged,81.3
332300860912,Achievement First Brownsville Cs,2022,Black or African American,81.0
332300860941,Leadership Prep Ocean Hill Cs,2022,Economically Disadvantaged,95.2
332300860941,Leadership Prep Ocean Hill Cs,2022,Black or African American,95.5
333200010564,Bushwick Community Hs,2022,Hispanic or Latino,37.8
333200010564,Bushwick Community Hs,2022,Economically Disadvantaged,36.5
333200010564,Bushwick Community Hs,2022,Students with Disabilities,53.8
333200010564,Bushwick Community Hs,2022,Black or African American,48.4
333200011168,Brooklyn School For Math And Researc,2022,Hispanic or Latino,83.9
333200011168,Brooklyn School For Math And Researc,2022,Economically Disadvantaged,92.8
333200011168,Brooklyn School For Math And Researc,2022,Black or African American,90.3
333200011403,Academy For Excellence-Leadership,2022,Hispanic or Latino,81.8
333200011403,Academy For Excellence-Leadership,2022,Economically Disadvantaged,86.6
333200011403,Academy For Excellence-Leadership,2022,English Language Learner,85.6
333200011545,Ebc High School-Public Service,2022,Hispanic or Latino,89.7
333200011545,Ebc High School-Public Service,2022,English Language Learner,77.5
333200011545,Ebc High School-Public Service,2022,Economically Disadvantaged,89.0
333200011545,Ebc High School-Public Service,2022,Students with Disabilities,91.7
333200011549,Brooklyn School For Social Justice,2022,Hispanic or Latino,84.2
333200011549,Brooklyn School For Social Justice,2022,Economically Disadvantaged,83.5
333200011549,Brooklyn School For Social Justice,2022,English Language Learner,79.5
333200011549,Brooklyn School For Social Justice,2022,Black or African American,82.9
333200011549,Brooklyn School For Social Justice,2022,Students with Disabilities,72.2
333200011552,Academy Of Urban Planning-Engineerin,2022,Hispanic or Latino,92.1
333200011552,Academy Of Urban Planning-Engineerin,2022,Economically Disadvantaged,94.7
333200011552,Academy Of Urban Planning-Engineerin,2022,Black or African American,100.0
333200011552,Academy Of Urban Planning-Engineerin,2022,English Language Learner,86.1
333200011554,All City Leadership Secondary,2022,Hispanic or Latino,98.7
333200011554,All City Leadership Secondary,2022,Economically Disadvantaged,98.7
333200011556,Bushwick Leaders Hs-Acad Excell,2022,Hispanic or Latino,83.9
333200011556,Bushwick Leaders Hs-Acad Excell,2022,Economically Disadvantaged,82.2
333200011556,Bushwick Leaders Hs-Acad Excell,2022,Students with Disabilities,66.0
333200011556,Bushwick Leaders Hs-Acad Excell,2022,English Language Learner,82.0
333200011556,Bushwick Leaders Hs-Acad Excell,2022,Black or African American,80.0
333200861059,"Math, Eng, Sci Academy Charter Hs",2022,Hispanic or Latino,96.2
333200861059,"Math, Eng, Sci Academy Charter Hs",2022,Economically Disadvantaged,97.1
333200861059,"Math, Eng, Sci Academy Charter Hs",2022,Students with Disabilities,93.8
